patientId;holterMac;flexMac
;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp;
5679.0;5551.5;;;;;;;;;;;;;;1.3292031;0.44923246;-0.6868496;;;;;5484.5;
5679.0;5551.5;;;;;;;;;;;;;;;;;-86.26438;-22.465437;-124.988556;;5484.5;
5679.0;5551.5;;;;;;;;;;;;;;1.3544115;0.40571305;-0.62349313;;;;;5484.5;
5735.0;5552.2;;;;;;;;;;;;;;;;;-96.66357;-18.395031;-124.988556;;5494.1;
5735.0;5552.2;;;;;;;;;;;;;;1.3772393;0.37067783;-0.55635244;;;;;5494.1;
5735.0;5552.2;;;;;;;;;;;;;;;;;-108.29875;-16.869106;-124.988556;;5494.1;
5735.0;5552.2;;;;;;;;;;;;;;1.4199653;0.3200171;-0.5123447;;;;;5494.1;
5735.0;5552.2;;;;;;;;;;;;;;;;;-118.572044;-16.018402;-124.988556;;5503.7;
5735.0;5552.2;;;;;;;;;;;;;;1.4532304;0.21124913;-0.4987335;;;;;5503.7;
5735.0;5552.2;;;;;;;;;;;;;;;;;-124.340034;-11.707664;-124.988556;;5503.7;
5735.0;5552.2;;;;;;;;;;;;;;1.4831386;0.08868679;-0.47212133;;;;;5503.7;
5735.0;5552.2;;;;;;;;;;;;;;;;;-124.988556;-5.466628;-124.988556;;5513.3;
5735.0;5552.2;;;;;;;;;;;;;;1.4757531;-0.032593768;-0.43733025;;;;;5513.3;
5735.0;5552.2;;;;;;;;;;;;;;;;;-124.97711;-0.04196295;-124.23704;;5513.3;
5735.0;5552.2;;;;;;;;;;;;;;1.4466994;-0.14697714;-0.41462448;;;;;5513.3;
5735.0;5556.5;;;;;;;;;;-14.160588;75.51042;-43.996246;;;;;;;;;;
5735.0;5556.5;;;;;;;0.44447157;-1.1417584;0.1297647;;;;;;;;;;;;;
5735.0;5556.5;;;;;;;;;;-13.611256;80.75579;-49.668873;;;;;;;;;;
5735.0;5556.5;;;;;;;0.44422743;-1.1315043;0.13043611;;;;;;;;;;;;;
5735.0;5560.3;;;;-0.20727542;1.2501832;0.049270637;;;;;;;;;;;;;;;;
5735.0;5560.3;;;;-0.21043018;1.2584878;0.047409065;;;;;;;;;;;;;;;;
5735.0;5560.3;;;;-0.21442798;1.2631036;0.04331589;;;;;;;;;;;;;;;;
5735.0;5560.3;;;;-0.21754077;1.2675134;0.04187012;;;;;;;;;;;;;;;;
5735.0;5560.3;;;;-0.21899036;1.2727052;0.039924625;;;;;;;;;;;;;;;;
5735.0;5562.2;262143;262143;12167;;;;;;;;;;;;;;;;;;;
5738.0;5566.0;;;;;;;;;;-12.939848;85.76464;-55.211796;;;;;;;;;;
5738.0;5566.0;;;;;;;0.44972077;-1.1241188;0.13061923;;;;;;;;;;;;;
5738.0;5566.0;;;;;;;;;;-12.1654415;90.392006;-60.651722;;;;;;;;;;
5738.0;5566.0;;;;;;;0.45576343;-1.122837;0.12683493;;;;;;;;;;;;;
5738.0;5566.9;;;;;;;;;;;;;-7835;;;;;;;;;
5738.0;5566.9;;;;;;;;;;;;;-6489;;;;;;;;;
5738.0;5566.9;;;;;;;;;;;;;-4970;;;;;;;;;
5738.0;5566.9;;;;;;;;;;;;;-3766;;;;;;;;;
5738.0;5566.9;;;;;;;;;;;;;-2932;;;;;;;;;
5738.0;5570.3;;;;-0.22114184;1.275551;0.037944797;;;;;;;;;;;;;;;;
5738.0;5570.3;;;;-0.2232323;1.2776071;0.036651615;;;;;;;;;;;;;;;;
5738.0;5570.3;;;;-0.22382739;1.2793847;0.03581238;;;;;;;;;;;;;;;;
5738.0;5570.3;;;;-0.22301868;1.2822458;0.035808567;;;;;;;;;;;;;;;;
5738.0;5570.3;;;;-0.2233887;1.2824289;0.033100132;;;;;;;;;;;;;;;;
5738.0;5575.7;;;;;;;;;;-11.295663;94.82101;-66.07639;;;;;;;;;;
5738.0;5575.7;;;;;;;0.4562517;-1.1288797;0.12585834;;;;;;;;;;;;;
5738.0;5575.7;;;;;;;;;;-10.109256;99.25764;-71.165344;;;;;;;;;;
5738.0;5575.7;;;;;;;0.4537492;-1.1389508;0.12237922;;;;;;;;;;;;;
5738.0;5580.3;;;;-0.22229388;1.2834817;0.033767704;;;;;;;;;;;;;;;;
5738.0;5580.3;;;;-0.22000125;1.2840616;0.033092503;;;;;;;;;;;;;;;;
5738.0;5580.3;;;;-0.21862033;1.2840844;0.03406525;;;;;;;;;;;;;;;;
5738.0;5580.3;;;;-0.21631244;1.2838365;0.034904484;;;;;;;;;;;;;;;;
5738.0;5580.3;;;;-0.21418384;1.2824365;0.035644535;;;;;;;;;;;;;;;;
5738.0;5582.2;262143;262143;12156;;;;;;;;;;;;;;;;;;;
5860.0;5585.1;;;;;;;;;;-8.6787;103.282265;-75.83087;;;;;;;;;;
5860.0;5585.1;;;;;;;0.44953763;-1.1550035;0.12005982;;;;;;;;;;;;;
5860.0;5585.1;;;;;;;;;;-7.0917387;106.540115;-80.21409;;;;;;;;;;
5860.0;5585.1;;;;;;;0.44288462;-1.1738029;0.11505478;;;;;;;;;;;;;
5860.0;5590.4;;;;-0.21457294;1.2772981;0.036804203;;;;;;;;;;;;;;;;
5860.0;5590.4;;;;-0.21402362;1.2754747;0.040477756;;;;;;;;;;;;;;;;
5860.0;5590.4;;;;-0.21411899;1.2715951;0.0442009;;;;;;;;;;;;;;;;
5860.0;5590.4;;;;-0.21520618;1.2625962;0.04833985;;;;;;;;;;;;;;;;
5860.0;5590.4;;;;-0.21114352;1.2567445;0.053352363;;;;;;;;;;;;;;;;
5860.0;5594.8;;;;;;;;;;-5.394147;109.27916;-84.482864;;;;;;;;;;
5860.0;5594.8;;;;;;;0.43372905;-1.1944945;0.11035493;;;;;;;;;;;;;
5860.0;5594.8;;;;;;;;;;-3.540147;111.53371;-88.77453;;;;;;;;;;
5860.0;5594.8;;;;;;;0.42500076;-1.2160405;0.10834071;;;;;;;;;;;;;
5860.0;5600.5;;;;-0.20989612;1.2520753;0.05611802;;;;;;;;;;;;;;;;
5860.0;5600.5;;;;-0.20909885;1.2431031;0.06077195;;;;;;;;;;;;;;;;
5860.0;5600.5;;;;-0.20899966;1.2356111;0.064868934;;;;;;;;;;;;;;;;
5860.0;5600.5;;;;-0.20939639;1.229828;0.068393715;;;;;;;;;;;;;;;;
5860.0;5600.5;;;;-0.21244434;1.223343;0.07169343;;;;;;;;;;;;;;;;
5860.0;5602.5;262143;262143;12157;;;;;;;;;;;;;;;;;;;
5860.0;5604.4;;;;;;;;;;-1.7090366;113.06726;-93.00134;;;;;;;;;;
5860.0;5604.4;;;;;;;0.41346475;-1.2411268;0.10364086;;;;;;;;;;;;;
5860.0;5604.4;;;;;;;;;;0.42725915;114.10489;-97.071754;;;;;;;;;;
5860.0;5604.4;;;;;;;0.40101323;-1.2654805;0.10065004;;;;;;;;;;;;;
5863.0;5607.2;;;;;;;;;;;;;-2020;;;;;;;;;
5863.0;5607.2;;;;;;;;;;;;;-865;;;;;;;;;
5863.0;5607.2;;;;;;;;;;;;;6;;;;;;;;;
5863.0;5607.2;;;;;;;;;;;;;124;;;;;;;;;
5863.0;5607.2;;;;;;;;;;;;;-161;;;;;;;;;
5863.0;5610.6;;;;-0.21468356;1.2144433;0.075263985;;;;;;;;;;;;;;;;
5863.0;5610.6;;;;-0.21289065;1.2038728;0.07945252;;;;;;;;;;;;;;;;
5863.0;5610.6;;;;-0.21936038;1.1948587;0.08185197;;;;;;;;;;;;;;;;
5863.0;5610.6;;;;-0.22532275;1.1876031;0.08619309;;;;;;;;;;;;;;;;
5863.0;5610.6;;;;-0.22388843;1.1809045;0.094268814;;;;;;;;;;;;;;;;
5863.0;5611.8;;;;;;;;;;;;;;;;;-124.97711;5.0012207;-118.93445;;5523.0;
5863.0;5611.8;;;;;;;;;;;;;;1.3930479;-0.28620258;-0.3789178;;;;;5523.0;
5863.0;5611.8;;;;;;;;;;;;;;;;;-124.76348;8.022553;-115.127266;;5523.0;
5863.0;5611.8;;;;;;;;;;;;;;1.3577685;-0.38575396;-0.33344522;;;;;5523.0;
5863.0;5611.8;;;;;;;;;;;;;;;;;-124.53459;10.700553;-113.971375;;5532.6;
5863.0;5611.8;;;;;;;;;;;;;;1.3343303;-0.4250618;-0.28888822;;;;;5532.6;
5863.0;5611.8;;;;;;;;;;;;;;;;;-121.63533;11.280404;-111.392555;;5532.6;
5863.0;5611.8;;;;;;;;;;;;;;1.279458;-0.5047151;-0.27283546;;;;;5532.6;
5863.0;5611.8;;;;;;;;;;;;;;;;;-112.643814;5.954924;-111.095;;5542.1;
5863.0;5611.8;;;;;;;;;;;;;;1.1965697;-0.6040223;-0.2821131;;;;;5542.1;
5863.0;5611.8;;;;;;;;;;;;;;;;;-100.52034;-2.3918884;-117.835785;;5542.1;
5863.0;5611.8;;;;;;;;;;;;;;1.150731;-0.591876;-0.30622274;;;;;5542.1;
5864.0;5612.6;;;;;;;;;;;;;;;;;-87.405014;-9.079257;-123.981445;;5551.7;
5864.0;5612.6;;;;;;;;;;;;;;1.1205786;-0.51081884;-0.30927458;;;;;5551.7;
5864.0;5612.6;;;;;;;;;;;;;;;;;-71.26072;-16.029848;-124.988556;;5551.7;
5864.0;5612.6;;;;;;;;;;;;;;1.1044649;-0.380871;-0.28479874;;;;;5551.7;
5864.0;5612.6;;;;;;;;;;;;;;;;;-57.56554;-22.839289;-124.988556;;5561.4;
5864.0;5612.6;;;;;;;;;;;;;;1.1090426;-0.32715842;-0.27448347;;;;;5561.4;
5864.0;5612.6;;;;;;;;;;;;;;;;;-42.626728;-26.654104;-124.988556;;5561.4;
5864.0;5612.6;;;;;;;;;;;;;;1.1056856;-0.29950866;-0.2351146;;;;;5561.4;
5864.0;5612.6;;;;;;;;;;;;;;;;;-26.387066;-30.861843;-124.988556;;5571.1;
5864.0;5612.6;;;;;;;;;;;;;;1.1050752;-0.1604053;-0.1904355;;;;;5571.1;
5864.0;5612.6;;;;;;;;;;;;;;;;;-13.546404;-37.415695;-124.988556;;5571.1;
5864.0;5612.6;;;;;;;;;;;;;;1.1005585;-0.034302805;-0.17126988;;;;;5571.1;
5864.0;5613.9;;;;;;;;;;2.4834437;114.56267;-100.97049;;;;;;;;;;
5864.0;5613.9;;;;;;;0.38850063;-1.2951446;0.10052797;;;;;;;;;;;;;
5864.0;5613.9;;;;;;;;;;4.8295546;114.12778;-104.77386;;;;;;;;;;
5864.0;5613.9;;;;;;;0.37415692;-1.3221838;0.096499525;;;;;;;;;;;;;
5864.0;5620.6;;;;-0.21963504;1.1717149;0.09892656;;;;;;;;;;;;;;;;
5864.0;5620.6;;;;-0.21977237;1.1618043;0.099151626;;;;;;;;;;;;;;;;
5864.0;5620.6;;;;-0.21848682;1.1493646;0.11004259;;;;;;;;;;;;;;;;
5864.0;5620.6;;;;-0.20910266;1.1400262;0.113647476;;;;;;;;;;;;;;;;
5864.0;5620.6;;;;-0.21652225;1.1332742;0.113525406;;;;;;;;;;;;;;;;
5864.0;5622.6;262143;262143;12155;;;;;;;;;;;;;;;;;;;
5867.0;5623.5;;;;;;;;;;7.2634053;113.04819;-108.42845;;;;;;;;;;
5867.0;5623.5;;;;;;;0.3541368;-1.3464156;0.09595019;;;;;;;;;;;;;
5867.0;5623.5;;;;;;;;;;9.899441;111.19037;-111.949524;;;;;;;;;;
5867.0;5623.5;;;;;;;0.33491012;-1.3660085;0.09442427;;;;;;;;;;;;;
5867.0;5630.5;;;;-0.22356418;1.1263353;0.11898805;;;;;;;;;;;;;;;;
5867.0;5630.5;;;;-0.21730807;1.1123391;0.12628557;;;;;;;;;;;;;;;;
5867.0;5630.5;;;;-0.22356799;1.1090089;0.12563325;;;;;;;;;;;;;;;;
5867.0;5630.5;;;;-0.24200824;1.1053773;0.12583925;;;;;;;;;;;;;;;;
5867.0;5630.5;;;;-0.26305392;1.096924;0.13105012;;;;;;;;;;;;;;;;
5867.0;5633.0;;;;;;;;;;12.607959;108.51619;-115.413376;;;;;;;;;;
5867.0;5633.0;;;;;;;0.31794184;-1.3773004;0.09222694;;;;;;;;;;;;;
5867.0;5633.0;;;;;;;;;;15.373699;105.231636;-118.77422;;;;;;;;;;
5867.0;5633.0;;;;;;;0.29590747;-1.3805352;0.087710194;;;;;;;;;;;;;
5867.0;5640.5;;;;-0.27604297;1.082863;0.1392975;;;;;;;;;;;;;;;;
5867.0;5640.5;;;;-0.27219394;1.0617372;0.14358903;;;;;;;;;;;;;;;;
5867.0;5640.5;;;;-0.2684212;1.0466005;0.14318468;;;;;;;;;;;;;;;;
5867.0;5640.5;;;;-0.26466373;1.0381585;0.14769365;;;;;;;;;;;;;;;;
5867.0;5640.5;;;;-0.27126315;1.0284425;0.15026094;;;;;;;;;;;;;;;;
5867.0;5642.3;;;;;;;;;;18.112736;101.153595;-122.07022;;;;;;;;;;
5867.0;5642.3;;;;;;;0.27124852;-1.3790094;0.08331553;;;;;;;;;;;;;
5867.0;5642.3;;;;;;;;;;20.897549;96.3126;-124.27137;;;;;;;;;;
5867.0;5642.3;;;;;;;0.25037384;-1.371807;0.07599109;;;;;;;;;;;;;
5867.0;5642.5;262143;262143;12165;;;;;;;;;;;;;;;;;;;
5868.0;5647.2;;;;;;;;;;;;;-79;;;;;;;;;
5868.0;5647.2;;;;;;;;;;;;;430;;;;;;;;;
5868.0;5647.2;;;;;;;;;;;;;623;;;;;;;;;
5868.0;5647.2;;;;;;;;;;;;;179;;;;;;;;;
5868.0;5647.2;;;;;;;;;;;;;-279;;;;;;;;;
5868.0;5650.5;;;;-0.26874927;1.0211984;0.15634538;;;;;;;;;;;;;;;;
5868.0;5650.5;;;;-0.27281192;1.0107118;0.1628113;;;;;;;;;;;;;;;;
5868.0;5650.5;;;;-0.27169803;1.0020486;0.1712227;;;;;;;;;;;;;;;;
5868.0;5650.5;;;;-0.26685336;0.9948808;0.17763521;;;;;;;;;;;;;;;;
5868.0;5650.5;;;;-0.26633838;0.98516095;0.1834221;;;;;;;;;;;;;;;;
5868.0;5652.0;;;;;;;;;;23.491623;90.92989;-124.85885;;;;;;;;;;
5868.0;5652.0;;;;;;;0.23114718;-1.361919;0.06921598;;;;;;;;;;;;;
5868.0;5652.0;;;;;;;;;;26.043734;84.7499;-124.881744;;;;;;;;;;
5868.0;5652.0;;;;;;;0.20966215;-1.3484298;0.06207465;;;;;;;;;;;;;
5868.0;5660.6;;;;-0.26990893;0.97888577;0.18975452;;;;;;;;;;;;;;;;
5868.0;5660.6;;;;-0.27795032;0.97013867;0.193409;;;;;;;;;;;;;;;;
5868.0;5660.6;;;;-0.28340152;0.9572984;0.20471576;;;;;;;;;;;;;;;;
5868.0;5660.6;;;;-0.28455737;0.954445;0.21350864;;;;;;;;;;;;;;;;
5868.0;5660.6;;;;-0.29226306;0.9473382;0.2190552;;;;;;;;;;;;;;;;
5868.0;5661.6;;;;;;;;;;28.401287;77.993866;-124.881744;;;;;;;;;;
5868.0;5661.6;;;;;;;0.19428083;-1.332194;0.053773616;;;;;;;;;;;;;
5868.0;5661.6;;;;;;;;;;30.568102;70.90212;-124.881744;;;;;;;;;;
5868.0;5661.6;;;;;;;0.17896055;-1.3167516;0.047608875;;;;;;;;;;;;;
5868.0;5662.7;262143;262143;12171;;;;;;;;;;;;;;;;;;;
5870.0;5670.7;;;;-0.29332736;0.93808377;0.22966388;;;;;;;;;;;;;;;;
5870.0;5670.7;;;;-0.29532626;0.9240953;0.23822406;;;;;;;;;;;;;;;;
5870.0;5670.7;;;;-0.29717258;0.9167901;0.24465564;;;;;;;;;;;;;;;;
5870.0;5670.7;;;;-0.3036957;0.90974057;0.25153354;;;;;;;;;;;;;;;;
5870.0;5670.7;;;;-0.31107715;0.8972703;0.26492694;;;;;;;;;;;;;;;;
5870.0;5671.1;;;;;;;;;;32.509842;63.36406;-124.881744;;;;;;;;;;
5870.0;5671.1;;;;;;;0.16809595;-1.2980132;0.040833768;;;;;;;;;;;;;
5870.0;5671.1;;;;;;;;;;34.29899;55.772575;-124.881744;;;;;;;;;;
5870.0;5671.1;;;;;;;0.15979491;-1.2783593;0.037965026;;;;;;;;;;;;;
5870.0;5672.4;;;;;;;;;;;;;;;;;-2.1629994;-43.519398;-124.988556;;5580.8;
5870.0;5672.4;;;;;;;;;;;;;;1.0937223;-0.0051881466;-0.12872708;;;;;5580.8;
5870.0;5672.4;;;;;;;;;;;;;;;;;6.103702;-47.39143;-124.988556;;5580.8;
5870.0;5672.4;;;;;;;;;;;;;;1.1027558;-0.035096288;-0.068971835;;;;;5580.8;
5870.0;5672.4;;;;;;;;;;;;;;;;;8.205665;-50.0885;-124.988556;;5590.3;
5870.0;5672.4;;;;;;;;;;;;;;1.1119725;0.040223397;-0.0496231;;;;;5590.3;
5870.0;5672.4;;;;;;;;;;;;;;;;;1.3504441;-49.764244;-124.988556;;5590.3;
5870.0;5672.4;;;;;;;;;;;;;;1.1233864;0.10626545;-0.085329756;;;;;5590.3;
5870.0;5672.4;;;;;;;;;;;;;;;;;-14.057589;-48.989838;-124.988556;;5599.9;
5870.0;5672.4;;;;;;;;;;;;;;1.1191748;0.1638844;-0.19141209;;;;;5599.9;
5870.0;5672.4;;;;;;;;;;;;;;;;;-38.83862;-44.22895;-124.988556;;5599.9;
5870.0;5672.4;;;;;;;;;;;;;;1.1470077;0.16205329;-0.32422864;;;;;5599.9;
5873.0;5673.2;;;;;;;;;;;;;;;;;-65.35921;-33.707695;-124.988556;;5609.6;
5873.0;5673.2;;;;;;;;;;;;;;1.1568956;0.066530354;-0.38080996;;;;;5609.6;
5873.0;5673.2;;;;;;;;;;;;;;;;;-90.46068;-22.076328;-124.988556;;5609.6;
5873.0;5673.2;;;;;;;;;;;;;;1.1151463;0.025086215;-0.40351573;;;;;5609.6;
5873.0;5673.2;;;;;;;;;;;;;;;;;-112.68197;-14.9616995;-124.988556;;5619.3;
5873.0;5673.2;;;;;;;;;;;;;;1.0408032;0.007812738;-0.42500076;;;;;5619.3;
5873.0;5673.2;;;;;;;;;;;;;;;;;-124.19126;-16.18244;-124.988556;;5619.3;
5873.0;5673.2;;;;;;;;;;;;;;0.99557483;-0.04425184;-0.50666827;;;;;5619.3;
5873.0;5673.2;;;;;;;;;;;;;;;;;-124.82452;-20.458845;-124.98093;;5628.9;
5873.0;5673.2;;;;;;;;;;;;;;0.984344;-0.08203375;-0.55653554;;;;;5628.9;
5873.0;5673.2;;;;;;;;;;;;;;;;;-118.88104;-25.086214;-124.76348;;5628.9;
5873.0;5673.2;;;;;;;;;;;;;;0.98965424;-0.074221015;-0.5584887;;;;;5628.9;
5873.0;5680.7;;;;-0.31593326;0.8874856;0.27489474;;;;;;;;;;;;;;;;
5873.0;5680.7;;;;-0.3177071;0.8785058;0.28307346;;;;;;;;;;;;;;;;
5873.0;5680.7;;;;-0.32157138;0.8738061;0.2893906;;;;;;;;;;;;;;;;
5873.0;5680.7;;;;-0.32747272;0.8685647;0.2995415;;;;;;;;;;;;;;;;
5873.0;5680.7;;;;-0.3371773;0.86058056;0.30899432;;;;;;;;;;;;;;;;
5873.0;5680.7;;;;;;;;;;35.79821;48.29936;-124.881744;;;;;;;;;;
5873.0;5680.7;;;;;;;0.15546128;-1.2566912;0.033753473;;;;;;;;;;;;;
5873.0;5680.7;;;;;;;;;;37.053288;40.894802;-124.881744;;;;;;;;;;
5873.0;5680.7;;;;;;;0.15759759;-1.2334361;0.031861324;;;;;;;;;;;;;
5873.0;5682.8;262143;262143;12185;;;;;;;;;;;;;;;;;;;
5876.0;5687.5;;;;;;;;;;;;;-111;;;;;;;;;
5876.0;5687.5;;;;;;;;;;;;;538;;;;;;;;;
5876.0;5687.5;;;;;;;;;;;;;1148;;;;;;;;;
5876.0;5687.5;;;;;;;;;;;;;1360;;;;;;;;;
5876.0;5687.5;;;;;;;;;;;;;1336;;;;;;;;;
5876.0;5690.3;;;;;;;;;;38.19773;33.90225;-124.881744;;;;;;;;;;
5876.0;5690.3;;;;;;;0.1638844;-1.2104251;0.029969176;;;;;;;;;;;;;
5876.0;5690.3;;;;;;;;;;39.12091;27.378918;-124.881744;;;;;;;;;;
5876.0;5690.3;;;;;;;0.17065951;-1.1893673;0.027588733;;;;;;;;;;;;;
5876.0;5690.7;;;;-0.3454018;0.8512765;0.3172913;;;;;;;;;;;;;;;;
5876.0;5690.7;;;;-0.34487537;0.8509027;0.32398227;;;;;;;;;;;;;;;;
5876.0;5690.7;;;;-0.34349445;0.8461801;0.32880023;;;;;;;;;;;;;;;;
5876.0;5690.7;;;;-0.3438683;0.8459321;0.33656314;;;;;;;;;;;;;;;;
5876.0;5690.7;;;;-0.35230258;0.8459512;0.3414574;;;;;;;;;;;;;;;;
5876.0;5699.8;;;;;;;;;;39.78469;21.683401;-124.881744;;;;;;;;;;
5876.0;5699.8;;;;;;;0.18280587;-1.1683096;0.027405621;;;;;;;;;;;;;
5876.0;5699.8;;;;;;;;;;40.311134;16.872921;-124.881744;;;;;;;;;;
5876.0;5699.8;;;;;;;0.19672231;-1.1510972;0.028382214;;;;;;;;;;;;;
5876.0;5700.8;;;;-0.35644534;0.8496667;0.34860995;;;;;;;;;;;;;;;;
5876.0;5700.8;;;;-0.36443713;0.84778225;0.35135272;;;;;;;;;;;;;;;;
5876.0;5700.8;;;;-0.37129596;0.8450357;0.35672;;;;;;;;;;;;;;;;
5876.0;5700.8;;;;-0.37982565;0.8456155;0.35977557;;;;;;;;;;;;;;;;
5876.0;5700.8;;;;-0.38028342;0.848446;0.3618813;;;;;;;;;;;;;;;;
5876.0;5703.0;262143;262143;12193;;;;;;;;;;;;;;;;;;;
5878.0;5709.5;;;;;;;;;;40.7651;12.905515;-124.881744;;;;;;;;;;
5878.0;5709.5;;;;;;;0.20941801;-1.1373028;0.03234962;;;;;;;;;;;;;
5878.0;5709.5;;;;;;;;;;41.074097;9.559923;-124.881744;;;;;;;;;;
5878.0;5709.5;;;;;;;0.21918394;-1.124546;0.03601184;;;;;;;;;;;;;
5878.0;5710.9;;;;-0.38303;0.8483659;0.36211017;;;;;;;;;;;;;;;;
5878.0;5710.9;;;;-0.38811117;0.8498231;0.3591576;;;;;;;;;;;;;;;;
5878.0;5710.9;;;;-0.3923493;0.84964;0.35784915;;;;;;;;;;;;;;;;
5878.0;5710.9;;;;-0.4007073;0.8519479;0.35969165;;;;;;;;;;;;;;;;
5878.0;5710.9;;;;-0.4075585;0.85479367;0.35710528;;;;;;;;;;;;;;;;
5878.0;5719.1;;;;;;;;;;41.25721;6.5271463;-124.881744;;;;;;;;;;
5878.0;5719.1;;;;;;;0.22626422;-1.1185033;0.038270213;;;;;;;;;;;;;
5878.0;5719.1;;;;;;;;;;41.650135;4.119999;-124.881744;;;;;;;;;;
5878.0;5719.1;;;;;;;0.22827846;-1.1140476;0.045228433;;;;;;;;;;;;;
5878.0;5721.0;;;;-0.41393667;0.8592073;0.3553467;;;;;;;;;;;;;;;;
5878.0;5721.0;;;;-0.4182549;0.8617822;0.35276416;;;;;;;;;;;;;;;;
5878.0;5721.0;;;;-0.42116553;0.8643075;0.3486252;;;;;;;;;;;;;;;;
5878.0;5721.0;;;;-0.42387778;0.86693966;0.3422623;;;;;;;;;;;;;;;;
5878.0;5721.0;;;;-0.42604452;0.8717462;0.33741763;;;;;;;;;;;;;;;;
5878.0;5723.3;262143;262143;12201;;;;;;;;;;;;;;;;;;;
5878.0;5728.0;;;;;;;;;;;;;1664;;;;;;;;;
5878.0;5728.0;;;;;;;;;;;;;2664;;;;;;;;;
5878.0;5728.0;;;;;;;;;;;;;3961;;;;;;;;;
5878.0;5728.0;;;;;;;;;;;;;4893;;;;;;;;;
5878.0;5728.0;;;;;;;;;;;;;4962;;;;;;;;;
5880.0;5728.7;;;;;;;;;;41.989655;1.7891476;-124.881744;;;;;;;;;;
5880.0;5728.7;;;;;;;0.22760704;-1.1120945;0.048585467;;;;;;;;;;;;;
5880.0;5728.7;;;;;;;;;;42.085026;-0.6981109;-124.881744;;;;;;;;;;
5880.0;5728.7;;;;;;;0.22791223;-1.1069673;0.049439985;;;;;;;;;;;;;
5880.0;5731.1;;;;-0.43087012;0.87413037;0.3332329;;;;;;;;;;;;;;;;
5880.0;5731.1;;;;-0.43443304;0.87801754;0.32485583;;;;;;;;;;;;;;;;
5880.0;5731.1;;;;-0.43640143;0.8801919;0.31948093;;;;;;;;;;;;;;;;
5880.0;5731.1;;;;-0.43647772;0.88634884;0.31369022;;;;;;;;;;;;;;;;
5880.0;5731.1;;;;-0.44063574;0.8863908;0.30630115;;;;;;;;;;;;;;;;
5880.0;5732.4;;;;;;;;;;;;;;;;;-101.28712;-28.954435;-124.39345;;5638.6;
5880.0;5732.4;;;;;;;;;;;;;;0.9888607;-0.04876858;-0.526017;;;;;5638.6;
5880.0;5732.4;;;;;;;;;;;;;;;;;-83.07901;-32.567066;-123.15744;;5638.6;
5880.0;5732.4;;;;;;;;;;;;;;0.9803766;-0.0020142216;-0.46229437;;;;;5638.6;
5880.0;5732.4;;;;;;;;;;;;;;;;;-68.91842;-36.049988;-117.557304;;5648.2;
5880.0;5732.4;;;;;;;;;;;;;;0.97054964;0.0045167394;-0.35749382;;;;;5648.2;
5880.0;5732.4;;;;;;;;;;;;;;;;;-58.515427;-39.765617;-108.50856;;5648.2;
5880.0;5732.4;;;;;;;;;;;;;;0.96646017;-0.028382214;-0.27082124;;;;;5648.2;
5880.0;5732.4;;;;;;;;;;;;;;;;;-52.686394;-39.246803;-98.4489;;5657.9;
5880.0;5732.4;;;;;;;;;;;;;;0.9577929;-0.09814753;-0.16467787;;;;;5657.9;
5880.0;5732.4;;;;;;;;;;;;;;;;;-50.95065;-34.77584;-92.23838;;5657.9;
5880.0;5732.4;;;;;;;;;;;;;;0.9475997;-0.18030335;-0.0700705;;;;;5657.9;
5973.0;5733.2;;;;;;;;;;;;;;;;;-52.369762;-30.987732;-90.38438;;5667.6;
5973.0;5733.2;;;;;;;;;;;;;;0.9168981;-0.24427015;-0.022827845;;;;;5667.6;
5973.0;5733.2;;;;;;;;;;;;;;;;;-52.175205;-31.086916;-93.27982;;5667.6;
5973.0;5733.2;;;;;;;;;;;;;;0.90755945;-0.2682577;-0.015259255;;;;;5667.6;
5973.0;5733.2;;;;;;;;;;;;;;;;;-50.328835;-35.096287;-96.293526;;5677.3;
5973.0;5733.2;;;;;;;;;;;;;;0.9032868;-0.24805444;-0.032715842;;;;;5677.3;
5973.0;5733.2;;;;;;;;;;;;;;;;;-49.53917;-41.69973;-99.803154;;5677.3;
5973.0;5733.2;;;;;;;;;;;;;;0.9006012;-0.16760765;-0.10065004;;;;;5677.3;
5973.0;5733.2;;;;;;;;;;;;;;;;;-53.61339;-45.29328;-102.50786;;5686.9;
5973.0;5733.2;;;;;;;;;;;;;;0.88894314;-0.039796136;-0.17065951;;;;;5686.9;
5973.0;5733.2;;;;;;;;;;;;;;;;;-62.67739;-44.69054;-101.153595;;5686.9;
5973.0;5733.2;;;;;;;;;;;;;;0.85909605;0.07348857;-0.19055757;;;;;5686.9;
5973.0;5738.1;;;;;;;;;;42.226173;-1.5945921;-124.881744;;;;;;;;;;
5973.0;5738.1;;;;;;;0.24115726;-1.1015961;0.047608875;;;;;;;;;;;;;
5973.0;5738.1;;;;;;;;;;42.058323;-0.74007386;-124.881744;;;;;;;;;;
5973.0;5738.1;;;;;;;0.25135043;-1.0857875;0.047059543;;;;;;;;;;;;;
