patientId;holterMac;flexMac;;;;;;;;;;;;;;;;;;;;
stairsdown;CA:F3:0B:1E:33:78;D3:4A:5C:52:80:78;;;;;;;;;;;;;;;;;;;;
receivedTimeStamp;timeStamp;red;ir;green;adxl_accX;adxl_accY;adxl_accZ;lsm_accelX;lsm_accelY;lsm_accelZ;lsm_gyroX;lsm_gyroY;lsm_gyroZ;ecg;flex_lsm_accelX;flex_lsm_accelY;flex_lsm_accelZ;flex_lsm_gyroX;flex_lsm_gyroY;flex_lsm_gyroZ;flex_cmd;flexTimeStamp
728.0;582.2;;;;;;;;;;;;;;0.654622;-0.019470809;-0.18042544;;;;;435.9
728.0;582.2;;;;;;;;;;;;;;;;;68.92986;7.2176275;19.775993;;435.9
728.0;582.2;;;;;;;;;;;;;;0.67030853;-0.035767693;-0.17700736;;;;;435.9
728.0;582.2;;;;;;;;;;;;;;;;;77.158424;8.7397375;20.245216;;445.6
728.0;582.2;;;;;;;;;;;;;;0.6946013;-0.042481765;-0.15997803;;;;;445.6
728.0;582.2;;;;;;;;;;;;;;;;;82.39616;10.677664;20.756401;;445.6
728.0;582.2;;;;;;;;;;;;;;0.7223731;-0.04815821;-0.13788262;;;;;445.6
728.0;582.2;;;;;;;;;;;;;;;;;85.61205;13.233589;21.141697;;455.3
728.0;582.2;;;;;;;;;;;;;;0.7549669;-0.048402358;-0.12128056;;;;;455.3
728.0;582.2;;;;;;;;;;;;;;;;;87.72164;15.968811;21.416365;;455.3
728.0;582.2;;;;;;;;;;;;;;0.7735832;-0.054750208;-0.11127049;;;;;455.3
728.0;595.9;;;;;;;;;;;;;;;;;90.30808;17.937254;21.488846;;465.0
728.0;595.9;;;;;;;;;;;;;;0.77620775;-0.060670797;-0.12707907;;;;;465.0
728.0;595.9;;;;;;;;;;;;;;;;;94.59975;18.944365;21.465958;;465.0
728.0;595.9;;;;;;;;;;;;;;0.76973784;-0.06366161;-0.15338603;;;;;465.0
728.0;595.9;;;;;;;;;;;;;;;;;99.76501;18.42555;21.355328;;474.6
728.0;595.9;;;;;;;;;;;;;;0.7612537;-0.048219245;-0.19318217;;;;;474.6
728.0;595.9;;;;;;;;;;;;;;;;;105.6589;16.548662;20.996735;;474.6
728.0;595.9;;;;;;;;;;;;;;0.7549669;-0.033082064;-0.25385296;;;;;474.6
728.0;595.9;;;;;;;;;;;;;;;;;111.606186;15.408032;20.420698;;484.2
728.0;595.9;;;;;;;;;;;;;;0.70595413;-0.011719108;-0.29273355;;;;;484.2
728.0;595.9;;;;;;;;;;;;;;;;;116.81341;13.073366;20.313883;;484.2
728.0;595.9;;;;;;;;;;;;;;0.69588304;0.028931547;-0.33558154;;;;;484.2
791.0;641.2;;;;;;;;;;;;;;;;;120.231476;10.822627;20.542772;;493.8
791.0;641.2;;;;;;;;;;;;;;0.65468305;0.046205025;-0.36939603;;;;;493.8
791.0;641.2;;;;;;;;;;;;;;;;;123.13074;9.178442;20.851772;;493.8
791.0;641.2;;;;;;;;;;;;;;0.63600576;0.0844142;-0.4005249;;;;;493.8
